source_file,category_name_original,category_name_english,item_name_original,item_name_english,item_description_original,item_price,item_additional_notes
daniele_CHANGHUA_Railway to galaxy.json,養生茶品,,黃金柚子茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,養生茶品,,月亮蝦餅,,,220,
daniele_CHANGHUA_Railway to galaxy.json,養生茶品,,蔥香清蒸鱸魚,,,420,
daniele_CHANGHUA_Railway to galaxy.json,養生茶品,,玫瑰洛神茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,奶茶系列,,酸辣檸檬鱸魚,,,420,(有香菜)
daniele_CHANGHUA_Railway to galaxy.json,奶茶系列,,銀河美女,,(薄荷.七彩菊.鼠尾草.野薑花),190,
daniele_CHANGHUA_Railway to galaxy.json,奶茶系列,,吉祥如意,,(金桔.桂花.檸檬草),190,
daniele_CHANGHUA_Railway to galaxy.json,奶茶系列,,銀河奶茶,,,160,(原味)
daniele_CHANGHUA_Railway to galaxy.json,鬆餅類,,蝶舞翩翩,,(玫瑰迷迭香.香茅.枸杞),190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,茉綠奶茶,,,160,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,桂圓紅棗茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,蜂蜜奶油鬆餅,,,200,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,焦糖奶茶,,,170,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,菊花枸杞茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,極上咔滋酥炸蝦,,,420,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,巧克力鬆餅,,,200,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,薰衣草奶茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,寧靜薰衣草,,,190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,塔香辣炒豬,,,400,🌶️
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,冰淇淋鬆餅,,,220,(附蜂蜜)
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,義大利可可,,,160,(300ml)
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,法國玫瑰茶,,,190,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,總匯海鮮薄餅,,,220,(8吋)
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,坦都里香料燉雞,,,400,
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,鮮奶茶,,,160,(300ml)
daniele_CHANGHUA_Railway to galaxy.json,特色飯食,,金桔茶,,,190,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,正三星蔥拉餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,蛋黃肉包,,,23,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,蔥抓餅,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,泡菜蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,紅豆捲,,,18,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,九層塔抓餅,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸 包子/饅頭,,雙蛋蛋餅,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,奶皇包,,,12,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,蘿蔔糕,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,油條蛋餅,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,芝麻包,,,12,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,義大利麵,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,豆漿,,,25,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,蔬菜蛋餅,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,黑胡椒麵,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,饅頭夾蛋,,,30,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,無糖豆漿,,,25,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,鍋燒意麵,,,,新品上市
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,鮪魚蛋餅,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,米漿,,,25,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,鍋燒雞絲,,,,新品上市
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,豬排蛋餅,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,豆米漿,,,25,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆好健康,,燻雞蛋餅,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆包本九,,奶茶,,,25,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃 吐司/漢堡,,總匯蛋餅,,,80,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃 吐司/漢堡,,飯糰,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃 吐司/漢堡,,紅茶,,,20,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃 吐司/漢堡,,火腿蛋,,,45/50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,素飯糰,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,薏仁漿,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,培根蛋,,,45/50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,黑豆漿,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,海苔飯糰,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燒餅,,,20,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,起士蛋,,,45/50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燕麥漿,,,30,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,油條,,,20,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,泡菜飯糰,,,45,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,肉鬆蛋,,,45/50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,鹹豆漿,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燒餅油條,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,鮪魚蛋,,,50/55,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,蛋包飯糰,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,玉米濃湯,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燒餅夾蛋,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,豬排蛋,,,55/60,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,鮪魚飯糰,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燒餅沙拉,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燻雞蛋,,,55/60,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,豬排飯糰,,,55,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,果醬,,,20,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,泡菜燒餅沙拉,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,燻雞飯糰,,,55,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆烤燒餅,,鮪魚燒餅沙拉,,,50,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,豬排燒餅沙拉,,,60,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,小籠湯包,,,70,8粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,荷包蛋,,,12,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,燻雞燒餅沙拉,,,60,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,原味蛋餅,,,30,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,荷包蛋,,,12,(半熟)
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,高麗菜水餃,,,60,10粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,茶葉蛋,,,15,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,玉米蛋餅,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆吃嘴饞,,韭菜水餃,,,60,10粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,蔥花蛋,,,15,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,火腿蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,香菜水餃,,,60,10粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,熱狗,,,25,(5根)
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,白糖饅頭,,,15,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,培根蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,肉粽,,,35,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,鍋貼,,,35,5粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,黑糖饅頭,,,15,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,起士蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,雞塊,,,45,(6塊)
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,福州包,,,30,5粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,芋頭饅頭,,,15,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,薯條,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,肉鬆蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,蔥肉餡餅,,,35,5粒
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,竹筍菜包,,,18,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,涼麵,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,熱狗蛋餅,,,40,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,手工肉包,,,18,
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,煎餃,,,30,(炸)
daniele_CHANGHUA_豆豆喝豆漿.json,豆豆蒸包子/饅頭,,仙草凍,,,40,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,黑胡椒牛柳飯,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,黑咖啡,,,80,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁鮮菇培根,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,德國香腸,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁德國香腸,,,280,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,拿鐵咖啡,,,100,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,蒜香蛤蜊,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,沙茶牛肉飯,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁蛤蜊,,,280,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,雞肉咖哩飯,,,270,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,榛果拿鐵咖啡,,,110,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,唐揚雞,,,280,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁唐揚雞,,,290,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,焦糖拿鐵咖啡,,,110,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,日式豬排,,,280,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,豬排咖哩飯,,,290,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁日式豬排,,,290,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,唐揚雞咖哩飯,,,290,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,普羅旺斯雞腿,,,290,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,招牌咖啡,,,120,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,茄汁蘆筍鮮蝦,,,300,
daniele_CHANGHUA_歲月靜好_0.json,紅醬,,普羅旺斯雞腿咖哩飯,,,300,
daniele_CHANGHUA_歲月靜好_0.json,素食,,普羅旺斯雞腿,,,300,
daniele_CHANGHUA_歲月靜好_0.json,素食,,茄汁海鮮總匯,,,320,
daniele_CHANGHUA_歲月靜好_0.json,素食,,招牌紅茶,,,70,
daniele_CHANGHUA_歲月靜好_0.json,素食,,紅棗燉鮮菇飯,,,280,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,海鮮煙花女,,,350,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,招牌綠茶,,,70,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,靑醬百菇燉飯,,,280,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,楓糖鬆餅,,,130,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,檸檬紅茶,,,80,
daniele_CHANGHUA_歲月靜好_0.json,花瓣鬆餅,,麻油猴頭菇飯,,,280,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,原味抹茶,,,140,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,檸檬綠茶,,,80,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,山藥南瓜蔬食飯,,,280,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,奶油食蔬,,,260,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,原味可可,,,140,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,百香紅茶,,,80,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,奶油蔬食義大利麵,,,280,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,奶油鮮菇培根,,,270,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,香蕉巧克力,,,150,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,百香綠茶,,,80,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,蕃茄鮮菇義大利麵,,,280,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,奶油德國香腸,,,280,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,香蕉巧克力可可,,,170,
daniele_CHANGHUA_歲月靜好_0.json,白醬,,錫蘭奶茶,,,80,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,奶油蛤蜊,,,280,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,綜合水果,,,180,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,紅茶拿鐵,,,90,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,奶油百菇雞肉,,,280,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,玉米濃湯,,,40,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,水果抹茶,,,200,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,綠茶奶蓋,,,90,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,奶油唐揚雞,,,290,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,南瓜濃湯,,,50,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,水果可可,,,200,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,紅茶奶蓋,,,90,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,奶油日式豬排,,,290,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,草莓,,,220,冬季限定
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,香酥雞塊,,,70,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,巧克力可可,,,90,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,奶油蘆筍鮮蝦,,,300,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,玉米布丁酥,,,70,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,柚子茶,,,90,
daniele_CHANGHUA_歲月靜好_0.json,單點/炸物,,普羅旺斯雞腿,,,300,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,迷你銀絲卷,,,70,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,檸檬汁,,,90,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,奶油海鮮總匯,,,320,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,招牌脆薯,,,80,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,金桔檸檬,,,90,
daniele_CHANGHUA_歲月靜好_0.json,英式皇家茶品,,英式早安茶,,,110,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,洋蔥圈,,,80,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,百香果氣泡飲,,,90,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,養生黑豆茶,,,110,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,雞米花,,,80,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,鮮桔氣泡飮,,,90,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,靑醬鮮菇培根,,,270,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,玫瑰蜜桃果茶,,,120,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,甘梅地瓜,,,90,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,蜂蜜檸檬氣泡飮,,,100,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,靑醬德國香腸,,,280,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,淸新洋甘菊茶,,,120,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,雞柳條,,,90,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,夏日藍莓花果茶,,,100,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,靑醬蛤蜊,,,280,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,玫瑰檸檬茶,,,130,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,雙色薯,,,100,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,靑醬百菇雞肉,,,280,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,抹茶拿鐵,,,110,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,養身牛蒡茶,,,130,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,唐揚雞,,,100,
daniele_CHANGHUA_歲月靜好_0.json,羅勒青醬,,靑醬唐揚雞,,,290,
